ID,Note,List status,Position keyword,City,Email from,Email,Phone,Company name,Company website,Vanancy link,Additional info,Industry,Vacancy title,Company address,Company size,Company turnover,Vacancy posted,Parsed date,Marketing email IDs
644647a201404eeb30ac0671,,white,calgary,cleaner,,02650f97-8b03-4b39-b6c3-ffbec4b44df1,,Enterprise Rent-A-Car,,https://www.jobbank.gc.ca/jobsearch/jobposting/38082156?source=searchresults,,,car detailer,,,,Mon Apr 17 2023 00:00:00 GMT+0200 (Central European Summer Time),Mon Apr 24 2023 11:08:34 GMT+0200 (Central European Summer Time),
644647af01404eeb30ac0678,,white,calgary,cleaner,,370c4adb-39b4-429d-8b61-49a86a3b9fa9,,Calgary Drop-In & Rehab Centre Society,,https://www.jobbank.gc.ca/jobsearch/jobposting/38091022?source=searchresults,,,building maintenance man/woman,,,,Mon Apr 17 2023 00:00:00 GMT+0200 (Central European Summer Time),Mon Apr 24 2023 11:08:34 GMT+0200 (Central European Summer Time),
644647b001404eeb30ac067a,,white,calgary,cleaner,,ae7d9a75-b8d3-47bc-84e1-73f69e66a60a,,Enterprise Rent-A-Car,,https://www.jobbank.gc.ca/jobsearch/jobposting/38049837?source=searchresults,,,car detailer,,,,Wed Apr 12 2023 00:00:00 GMT+0200 (Central European Summer Time),Mon Apr 24 2023 11:08:34 GMT+0200 (Central European Summer Time),
644647bb01404eeb30ac067f,,white,calgary,cleaner,,921b791e-e4a5-43f7-814b-16cfea31b58b,,Enterprise Rent-A-Car,,https://www.jobbank.gc.ca/jobsearch/jobposting/38049839?source=searchresults,,,car detailer,,,,Wed Apr 12 2023 00:00:00 GMT+0200 (Central European Summer Time),Mon Apr 24 2023 11:08:34 GMT+0200 (Central European Summer Time),
644647bb01404eeb30ac0680,,white,calgary,cleaner,,ebaa221b-4703-4e0d-b8dd-396b4cd04755,,OneContact Integrated Facility Services Ltd.,,https://www.jobbank.gc.ca/jobsearch/jobposting/37989956?source=searchresults,,,building maintenance man/woman,,,,Sun Apr 02 2023 00:00:00 GMT+0200 (Central European Summer Time),Mon Apr 24 2023 11:08:34 GMT+0200 (Central European Summer Time),
644647bb01404eeb30ac0681,,white,calgary,cleaner,,1f097749-92d0-4cc7-8f30-adb1dc7a2bee,,Canon Canada,,https://www.jobbank.gc.ca/jobsearch/jobposting/38022546?source=searchresults,,,"maintenance worker, building",,,,Thu Apr 06 2023 00:00:00 GMT+0200 (Central European Summer Time),Mon Apr 24 2023 11:08:34 GMT+0200 (Central European Summer Time),
644647c601404eeb30ac0688,,white,calgary,cleaner,,571f40f9-d78a-4e45-80a2-61f8a6ec8f99,,Black & McDonald Limited,,https://www.jobbank.gc.ca/jobsearch/jobposting/38164025?source=searchresults,,,building operator - maintenance,,,,Sat Apr 22 2023 00:00:00 GMT+0200 (Central European Summer Time),Mon Apr 24 2023 11:08:34 GMT+0200 (Central European Summer Time),
644647c601404eeb30ac068a,,white,calgary,cleaner,,03ad9067-bed8-4725-8a91-2b19a29acd96,,GWL Realty Advisors,,https://www.jobbank.gc.ca/jobsearch/jobposting/38021919?source=searchresults,,,building operator - maintenance,,,,Thu Apr 06 2023 00:00:00 GMT+0200 (Central European Summer Time),Mon Apr 24 2023 11:08:34 GMT+0200 (Central European Summer Time),
644647c601404eeb30ac0689,,white,calgary,cleaner,,a1a03e6f-16a8-49ed-a7c5-9fe9cea0feff,,Brookfield Properties,,https://www.jobbank.gc.ca/jobsearch/jobposting/38030542?source=searchresults,,,building operator - maintenance,,,,Fri Apr 07 2023 00:00:00 GMT+0200 (Central European Summer Time),Mon Apr 24 2023 11:08:34 GMT+0200 (Central European Summer Time),
644647d201404eeb30ac0691,,white,calgary,cleaner,,b4621d36-8f45-4071-99e6-5f3325eb9b31,,Enterprise Rent-A-Car,,https://www.jobbank.gc.ca/jobsearch/jobposting/38004690?source=searchresults,,,car detailer,,,,Wed Apr 05 2023 00:00:00 GMT+0200 (Central European Summer Time),Mon Apr 24 2023 11:08:34 GMT+0200 (Central European Summer Time),
644647d201404eeb30ac0692,,white,calgary,cleaner,,41b8cc6d-bfaf-4109-9cd6-cdbe8abe0b71,,Avis Budget Group,,https://www.jobbank.gc.ca/jobsearch/jobposting/38170577?source=searchresults,,,auto detailer,,,,Wed Apr 05 2023 00:00:00 GMT+0200 (Central European Summer Time),Mon Apr 24 2023 11:08:34 GMT+0200 (Central European Summer Time),
644647d201404eeb30ac0693,,white,calgary,cleaner,,9aac0cc7-db5f-4e6f-acd6-723ad3d2c4b7,,Enterprise Holdings,,https://www.jobbank.gc.ca/jobsearch/jobposting/37964867?source=searchresults,,,car washer,,,,Wed Mar 29 2023 00:00:00 GMT+0200 (Central European Summer Time),Mon Apr 24 2023 11:08:34 GMT+0200 (Central European Summer Time),
644647de01404eeb30ac069c,,white,calgary,cleaner,,b4230165-07da-4c3d-96af-34eeadb0dfd5,,Calgary Magic Maid,http://www.calgarymagicmaid.com/,https://www.jobbank.gc.ca/jobsearch/jobposting/37999918?source=searchresults,,,maid - cleaning services,,,,Tue Apr 04 2023 00:00:00 GMT+0200 (Central European Summer Time),Mon Apr 24 2023 11:08:34 GMT+0200 (Central European Summer Time),
644647de01404eeb30ac069a,,white,calgary,cleaner,,62792684-76a0-4f96-a51d-1359de779428,,Enterprise Rent-A-Car,,https://www.jobbank.gc.ca/jobsearch/jobposting/37939251?source=searchresults,,,car detailer,,,,Mon Mar 27 2023 00:00:00 GMT+0200 (Central European Summer Time),Mon Apr 24 2023 11:08:34 GMT+0200 (Central European Summer Time),
644647de01404eeb30ac069b,,white,calgary,cleaner,,986527ee-9406-41da-acd2-7856a9be9408,,GWL Realty Advisors,,https://www.jobbank.gc.ca/jobsearch/jobposting/37955913?source=searchresults,,,building operator - maintenance,,,,Tue Mar 28 2023 00:00:00 GMT+0200 (Central European Summer Time),Mon Apr 24 2023 11:08:34 GMT+0200 (Central European Summer Time),
644647e801404eeb30ac06a3,,white,calgary,cleaner,,e0b443f5-973b-4dcf-8462-a2fbcea0cf3c,,Filoxenia Inc.,http://www.travelodge.ca/property/travelodge-strathmore,https://www.jobbank.gc.ca/jobsearch/jobposting/38160302?source=searchresults,,,housekeeping room attendant,,,,Sat Apr 22 2023 00:00:00 GMT+0200 (Central European Summer Time),Mon Apr 24 2023 11:08:34 GMT+0200 (Central European Summer Time),
644647e801404eeb30ac06a4,,white,calgary,cleaner,,dfe0eae8-db1f-407e-821a-32e2aa54d3b8,,Emerald Hotel & Suites Calgary,,https://www.jobbank.gc.ca/jobsearch/jobposting/38041325?source=searchresults,,,housekeeping attendant,,,,Mon Apr 03 2023 00:00:00 GMT+0200 (Central European Summer Time),Mon Apr 24 2023 11:08:34 GMT+0200 (Central European Summer Time),
644647f301404eeb30ac06ac,,white,calgary,cleaner,,0c6f6972-59c1-4c86-81cd-167521f9b7aa,,Filoxenia Inc.,http://www.travelodge.ca/property/travelodge-strathmore,https://www.jobbank.gc.ca/jobsearch/jobposting/37356311?source=searchresults,,,housekeeping room attendant,,,,Wed Dec 28 2022 00:00:00 GMT+0100 (Central European Standard Time),Mon Apr 24 2023 11:08:34 GMT+0200 (Central European Summer Time),
644647f301404eeb30ac06aa,,white,calgary,cleaner,,3804c404-f7cf-419e-87c1-3fc6cc93e717,,Gill Apartments Ltd.,,https://www.jobbank.gc.ca/jobsearch/jobposting/37586046?source=searchresults,2210329,,building services worker,,,,Mon Feb 06 2023 00:00:00 GMT+0100 (Central European Standard Time),Mon Apr 24 2023 11:08:34 GMT+0200 (Central European Summer Time),
644647f301404eeb30ac06ab,,white,calgary,cleaner,,35f1e88f-b38b-4496-bad8-47043218c038,,Best Western Strathmore Inn,,https://www.jobbank.gc.ca/jobsearch/jobposting/37688909?source=searchresults,,,housekeeper (except private households),,,,Tue Feb 21 2023 00:00:00 GMT+0100 (Central European Standard Time),Mon Apr 24 2023 11:08:34 GMT+0200 (Central European Summer Time),
6446497c61c609968f83afd2,,white,calgary,cleaner,,03d5bad3-18f9-4519-9a87-cf9d48978973,,Maid Home Cleaning Services,,https://www.jobbank.gc.ca/jobsearch/jobposting/38171126?source=searchresults,,,home cleaner,,,,Thu Apr 13 2023 00:00:00 GMT+0200 (Central European Summer Time),Mon Apr 24 2023 11:18:10 GMT+0200 (Central European Summer Time),
64464a14e808e7b529427bab,,white,calgary,cleaner,,159a2c79-489d-4328-ae39-07f382140c18,,GMG Services Inc,,https://www.jobbank.gc.ca/jobsearch/jobposting/37416716?source=searchresults,,,light duty cleaner,,,,Wed Jan 11 2023 00:00:00 GMT+0100 (Central European Standard Time),Mon Apr 24 2023 11:20:16 GMT+0200 (Central European Summer Time),
64464b2aed313d4a925e2fb8,,white,calgary,cleaner,,351da61a-2a5a-4c1e-8196-c21a7a32f6d8,,Prestige Hospitality Ha Inc,,https://www.jobbank.gc.ca/jobsearch/jobposting/37896512?source=searchresults,,,hotel cleaner,,,,Tue Mar 21 2023 00:00:00 GMT+0100 (Central European Standard Time),Mon Apr 24 2023 11:22:43 GMT+0200 (Central European Summer Time),
64464b34ed313d4a925e2fbd,,white,calgary,cleaner,,ac859943-4918-4eaa-979e-331b160ccbad,,Airport Traveller's Inn,,https://www.jobbank.gc.ca/jobsearch/jobposting/37571181?source=searchresults,,,"maintenance worker, building",,,,Fri Feb 03 2023 00:00:00 GMT+0100 (Central European Standard Time),Mon Apr 24 2023 11:22:43 GMT+0200 (Central European Summer Time),
6446522fbcef7f0ce65df790,,white,calgary,cleaner,,fe90493e-4127-4144-adbd-50adffc9d28d,,BEST - For A Cleaner World,,https://www.jobbank.gc.ca/jobsearch/jobposting/38155604?source=searchresults,,,cleaner,,,,Fri Apr 21 2023 00:00:00 GMT+0200 (Central European Summer Time),Mon Apr 24 2023 11:47:17 GMT+0200 (Central European Summer Time),
6446522fbcef7f0ce65df78f,,white,calgary,cleaner,,30b78be4-4921-43bf-8ae8-2da25143b686,,BEST - For A Cleaner World,,https://www.jobbank.gc.ca/jobsearch/jobposting/38156130?source=searchresults,,,cleaner,,,,Fri Apr 21 2023 00:00:00 GMT+0200 (Central European Summer Time),Mon Apr 24 2023 11:47:17 GMT+0200 (Central European Summer Time),
6446522fbcef7f0ce65df791,,white,calgary,cleaner,,b358e87e-c64a-4ffa-8fc8-bbe88baf4435,,Diverse Workforce,,https://www.jobbank.gc.ca/jobsearch/jobposting/38058740?source=searchresults,,,cleaner,,,,Wed Apr 12 2023 00:00:00 GMT+0200 (Central European Summer Time),Mon Apr 24 2023 11:47:17 GMT+0200 (Central European Summer Time),
6446523fbcef7f0ce65df79e,,white,calgary,cleaner,,920b0d36-9cc9-4f16-8429-310940382a13,,Oasis Cleans,,https://www.jobbank.gc.ca/jobsearch/jobposting/37978607?source=searchresults,,,home cleaner,,,,Thu Mar 30 2023 00:00:00 GMT+0200 (Central European Summer Time),Mon Apr 24 2023 11:47:17 GMT+0200 (Central European Summer Time),
6446523fbcef7f0ce65df79c,,white,calgary,cleaner,,86bb39ab-a9d9-44f4-8461-682afe090ad3,,Dusted,,https://www.jobbank.gc.ca/jobsearch/jobposting/38169934?source=searchresults,,,cleaner,,,,Tue Apr 18 2023 00:00:00 GMT+0200 (Central European Summer Time),Mon Apr 24 2023 11:47:17 GMT+0200 (Central European Summer Time),
6446523fbcef7f0ce65df79d,,white,calgary,cleaner,,4a8cd36e-8c1c-40c3-8b83-18d3fc898ae9,,That Cleaning Company,,https://www.jobbank.gc.ca/jobsearch/jobposting/38112977?source=searchresults,,,home cleaner,,,,Mon Apr 17 2023 00:00:00 GMT+0200 (Central European Summer Time),Mon Apr 24 2023 11:47:17 GMT+0200 (Central European Summer Time),
6446524cbcef7f0ce65df7a7,,white,calgary,cleaner,,8a4d6fbc-c0ae-423a-a1a3-c61cde98c766,,Cosmos Collision,,https://www.jobbank.gc.ca/jobsearch/jobposting/37378292?source=searchresults,,,auto detailer,,,,Tue Jan 03 2023 00:00:00 GMT+0100 (Central European Standard Time),Mon Apr 24 2023 11:47:17 GMT+0200 (Central European Summer Time),
6446524cbcef7f0ce65df7a6,,white,calgary,cleaner,,9b71efa7-4357-4b37-bf60-959bc319fa67,,All Makes Collision Centre,http://www.allmakescollision.ca/,https://www.jobbank.gc.ca/jobsearch/jobposting/37706087?source=searchresults,,,"cleaner, heavy duty",,,,Thu Feb 23 2023 00:00:00 GMT+0100 (Central European Standard Time),Mon Apr 24 2023 11:47:17 GMT+0200 (Central European Summer Time),
6446524cbcef7f0ce65df7a5,,white,calgary,cleaner,,abfdbac4-fde8-48af-a41a-e9b81a799859,,Maid Home Cleaning Services,,https://www.jobbank.gc.ca/jobsearch/jobposting/38171126?source=searchresults,,,home cleaner,,,,Thu Apr 13 2023 00:00:00 GMT+0200 (Central European Summer Time),Mon Apr 24 2023 11:47:17 GMT+0200 (Central European Summer Time),
64465258bcef7f0ce65df7b0,,white,calgary,cleaner,jobsite,rknahal@outlook.com,,SWEET HOME RESIDENTIAL AND COMMERCIAL CLEANING SERVICES LTD.,,https://www.jobbank.gc.ca/jobsearch/jobposting/38069624?source=searchresults,,,cleaner,,,,Fri Apr 14 2023 00:00:00 GMT+0200 (Central European Summer Time),Mon Apr 24 2023 11:47:17 GMT+0200 (Central European Summer Time),
64465258bcef7f0ce65df7ae,,white,calgary,cleaner,jobsite,n29_ranjo@yahoo.ca,,Nixda Management Inc.,,https://www.jobbank.gc.ca/jobsearch/jobposting/37420187?source=searchresults,,,cleaner supervisor,,,,Thu Jan 12 2023 00:00:00 GMT+0100 (Central European Standard Time),Mon Apr 24 2023 11:47:17 GMT+0200 (Central European Summer Time),
64465258bcef7f0ce65df7af,,white,calgary,cleaner,jobsite,jobs.ecliving@gmail.com,,EC Living Ltd.,https://www.ecliving.ca/,https://www.jobbank.gc.ca/jobsearch/jobposting/38048517?source=searchresults,,,cleaner,,,,Tue Apr 11 2023 00:00:00 GMT+0200 (Central European Summer Time),Mon Apr 24 2023 11:47:17 GMT+0200 (Central European Summer Time),
64465262bcef7f0ce65df7bf,,white,calgary,cleaner,jobsite,rsdubaitint@gmail.com,,RS DUBAI TINT,,https://www.jobbank.gc.ca/jobsearch/jobposting/37417123?source=searchresults,,,auto detailer,,,,Wed Jan 11 2023 00:00:00 GMT+0100 (Central European Standard Time),Mon Apr 24 2023 11:47:17 GMT+0200 (Central European Summer Time),
64465262bcef7f0ce65df7bd,,white,calgary,cleaner,jobsite,amjid.calgary@gmail.com,,Super Barber Shop and Beauty Salon Ltd,,https://www.jobbank.gc.ca/jobsearch/jobposting/38096272?source=searchresults,,,cleaner,,,,Tue Apr 18 2023 00:00:00 GMT+0200 (Central European Summer Time),Mon Apr 24 2023 11:47:17 GMT+0200 (Central European Summer Time),
64465262bcef7f0ce65df7be,,white,calgary,cleaner,jobsite,nsubejano@gmail.com,,CN JANITORIAL SERVICES,,https://www.jobbank.gc.ca/jobsearch/jobposting/38045529?source=searchresults,CL4952,,cleaner,,,,Tue Apr 11 2023 00:00:00 GMT+0200 (Central European Summer Time),Mon Apr 24 2023 11:47:17 GMT+0200 (Central European Summer Time),
64465276bcef7f0ce65df7d1,,white,calgary,cleaner,jobsite,jobsmaxxcalgary@gmail.com,,MAXX CAR RENTAL,,https://www.jobbank.gc.ca/jobsearch/jobposting/38011365?source=searchresults,,,cleaner,,,,Wed Apr 05 2023 00:00:00 GMT+0200 (Central European Summer Time),Mon Apr 24 2023 11:47:17 GMT+0200 (Central European Summer Time),
64465276bcef7f0ce65df7cf,,white,calgary,cleaner,jobsite,planetcleaningjobs@gmail.com,,PLANET CLEANING LTD.,,https://www.jobbank.gc.ca/jobsearch/jobposting/38054042?source=searchresults,,,cleaner,,,,Wed Apr 12 2023 00:00:00 GMT+0200 (Central European Summer Time),Mon Apr 24 2023 11:47:17 GMT+0200 (Central European Summer Time),
64465276bcef7f0ce65df7d0,,white,calgary,cleaner,jobsite,cleaninghub2021@gmail.com,,H & J Cleaning Corp.,,https://www.jobbank.gc.ca/jobsearch/jobposting/38077644?source=searchresults,,,cleaner,,,,Sat Apr 15 2023 00:00:00 GMT+0200 (Central European Summer Time),Mon Apr 24 2023 11:47:17 GMT+0200 (Central European Summer Time),
64465280bcef7f0ce65df7da,,white,calgary,cleaner,jobsite,awsyycjobs@gmail.com,,Auto World Sales Inc.,,https://www.jobbank.gc.ca/jobsearch/jobposting/38011245?source=searchresults,,,cleaner,,,,Wed Apr 05 2023 00:00:00 GMT+0200 (Central European Summer Time),Mon Apr 24 2023 11:47:17 GMT+0200 (Central European Summer Time),
64465280bcef7f0ce65df7d9,,white,calgary,cleaner,jobsite,careers.cheemalimited@outlook.com,,Cheema Ltd,,https://www.jobbank.gc.ca/jobsearch/jobposting/38010381?source=searchresults,,,cleaner,,,,Wed Apr 05 2023 00:00:00 GMT+0200 (Central European Summer Time),Mon Apr 24 2023 11:47:17 GMT+0200 (Central European Summer Time),
64465280bcef7f0ce65df7d8,,white,calgary,cleaner,,40310427-6c2c-4f95-b554-5f59b4a1cbb1,,2322850 Alberta Ltd.,http://www.clevercleanyyc.ca/,https://www.jobbank.gc.ca/jobsearch/jobposting/38061628?source=searchresults,cc-cleaner,,cleaner,,,,Thu Apr 13 2023 00:00:00 GMT+0200 (Central European Summer Time),Mon Apr 24 2023 11:47:17 GMT+0200 (Central European Summer Time),
6446528cbcef7f0ce65df7e8,,white,calgary,cleaner,jobsite,grreencleaning@gmail.com,,Green & Gold Cleaning,http://www.greenandgoldcleaning.com/,https://www.jobbank.gc.ca/jobsearch/jobposting/37993176?source=searchresults,,,cleaner,,,,Mon Apr 03 2023 00:00:00 GMT+0200 (Central European Summer Time),Mon Apr 24 2023 11:47:17 GMT+0200 (Central European Summer Time),
6446528cbcef7f0ce65df7e7,,white,calgary,cleaner,jobsite,basiliocurameng@yahoo.com,,GIAN CLEANING CORPORATION,,https://www.jobbank.gc.ca/jobsearch/jobposting/37994486?source=searchresults,,,cleaner,,,,Mon Apr 03 2023 00:00:00 GMT+0200 (Central European Summer Time),Mon Apr 24 2023 11:47:17 GMT+0200 (Central European Summer Time),
6446528cbcef7f0ce65df7e6,,white,calgary,cleaner,jobsite,hbath@ymail.com,,J&R Cleaning Company Ltd,,https://www.jobbank.gc.ca/jobsearch/jobposting/38044416?source=searchresults,,,cleaner,,,,Tue Apr 11 2023 00:00:00 GMT+0200 (Central European Summer Time),Mon Apr 24 2023 11:47:17 GMT+0200 (Central European Summer Time),
64465299bcef7f0ce65df7f4,,white,calgary,cleaner,jobsite,resume.mainstreet@gmail.com,,Mainstreet Equity Corp,http://www.mainst.biz/,https://www.jobbank.gc.ca/jobsearch/jobposting/37374887?source=searchresults,,,cleaner,,,,Tue Jan 03 2023 00:00:00 GMT+0100 (Central European Standard Time),Mon Apr 24 2023 11:47:17 GMT+0200 (Central European Summer Time),
64465299bcef7f0ce65df7f2,,white,calgary,cleaner,jobsite,loungexviii18@gmail.com,,LOUNGE EIGHTEEN,http://www.loungeeighteen.com/,https://www.jobbank.gc.ca/jobsearch/jobposting/37951123?source=searchresults,,,cleaner,,,,Tue Mar 28 2023 00:00:00 GMT+0200 (Central European Summer Time),Mon Apr 24 2023 11:47:17 GMT+0200 (Central European Summer Time),
64465299bcef7f0ce65df7f3,,white,calgary,cleaner,,e9e60cab-6900-4754-ab1f-5e900bc23dd7,,GHD MAINTAINENCE SERVICES INC,,https://www.jobbank.gc.ca/jobsearch/jobposting/37996040?source=searchresults,,,cleaner,,,,Mon Apr 03 2023 00:00:00 GMT+0200 (Central European Summer Time),Mon Apr 24 2023 11:47:17 GMT+0200 (Central European Summer Time),
644652a3bcef7f0ce65df800,,white,calgary,cleaner,jobsite,pierrefectcleaning@yahoo.com,,Pierrefect Cleaning,,https://www.jobbank.gc.ca/jobsearch/jobposting/37879863?source=searchresults,,,cleaner,,,,Sat Mar 18 2023 00:00:00 GMT+0100 (Central European Standard Time),Mon Apr 24 2023 11:47:17 GMT+0200 (Central European Summer Time),
644652a3bcef7f0ce65df7ff,,white,calgary,cleaner,jobsite,hrmoderncleaning@gmail.com,,Modern Cleaning,,https://www.jobbank.gc.ca/jobsearch/jobposting/37510508?source=searchresults,,,cleaner,,,,Wed Jan 25 2023 00:00:00 GMT+0100 (Central European Standard Time),Mon Apr 24 2023 11:47:17 GMT+0200 (Central European Summer Time),
644652a3bcef7f0ce65df7fe,,white,calgary,cleaner,jobsite,hire.jns@gmail.com,,J n S Building Maintenance Inc.,,https://www.jobbank.gc.ca/jobsearch/jobposting/37405832?source=searchresults,,,cleaner,,,,Mon Jan 09 2023 00:00:00 GMT+0100 (Central European Standard Time),Mon Apr 24 2023 11:47:17 GMT+0200 (Central European Summer Time),
644652acbcef7f0ce65df80a,,white,calgary,cleaner,jobsite,briteenshine@gmail.com,,1478693 Alberta Ltd,,https://www.jobbank.gc.ca/jobsearch/jobposting/37478449?source=searchresults,,,cleaner,,,,Thu Jan 19 2023 00:00:00 GMT+0100 (Central European Standard Time),Mon Apr 24 2023 11:47:17 GMT+0200 (Central European Summer Time),
644652acbcef7f0ce65df809,,white,calgary,cleaner,jobsite,resume20172017@gmail.com,,Merry Maids of Calgary SW,,https://www.jobbank.gc.ca/jobsearch/jobposting/37919468?source=searchresults,,,cleaner,,,,Thu Mar 23 2023 00:00:00 GMT+0100 (Central European Standard Time),Mon Apr 24 2023 11:47:17 GMT+0200 (Central European Summer Time),
644652acbcef7f0ce65df808,,white,calgary,cleaner,,add60779-1316-4dba-b88c-a4ed796197f9,,Avanica furniture & Decor,,https://www.jobbank.gc.ca/jobsearch/jobposting/37522000?source=searchresults,,,cleaner,,,,Thu Jan 26 2023 00:00:00 GMT+0100 (Central European Standard Time),Mon Apr 24 2023 11:47:17 GMT+0200 (Central European Summer Time),
644652b5bcef7f0ce65df811,,white,calgary,cleaner,jobsite,filcanstar@gmail.com,,"FILCAN STAR SERVICES, INC.",,https://www.jobbank.gc.ca/jobsearch/jobposting/37709262?source=searchresults,,,cleaner,,,,Fri Feb 24 2023 00:00:00 GMT+0100 (Central European Standard Time),Mon Apr 24 2023 11:47:17 GMT+0200 (Central European Summer Time),
644652b5bcef7f0ce65df812,,white,calgary,cleaner,,3f5e0708-1ba3-4c65-b58e-7bd2a9252b8f,,SmartLayer Business Solutions,http://www.smartlayer.ca/,https://www.jobbank.gc.ca/jobsearch/jobposting/37636173?source=searchresults,,,cleaner,,,,Mon Feb 13 2023 00:00:00 GMT+0100 (Central European Standard Time),Mon Apr 24 2023 11:47:17 GMT+0200 (Central European Summer Time),
644652bdbcef7f0ce65df81a,,white,calgary,cleaner,jobsite,teamcoservices99@gmail.com,,TEAMCO PROPERTY SERVICES INC.,,https://www.jobbank.gc.ca/jobsearch/jobposting/37619005?source=searchresults,,,cleaner,,,,Fri Feb 10 2023 00:00:00 GMT+0100 (Central European Standard Time),Mon Apr 24 2023 11:47:17 GMT+0200 (Central European Summer Time),
644652bdbcef7f0ce65df818,,white,calgary,cleaner,jobsite,info@littertech.com,,Littertech Incorporated,https://littertech.com/,https://www.jobbank.gc.ca/jobsearch/jobposting/38039257?source=searchresults,,,cleaner,,,,Mon Apr 10 2023 00:00:00 GMT+0200 (Central European Summer Time),Mon Apr 24 2023 11:47:17 GMT+0200 (Central European Summer Time),
644652bdbcef7f0ce65df819,,white,calgary,cleaner,jobsite,atlascleaning.yyc@outlook.com,,Athletic Cleaning,,https://www.jobbank.gc.ca/jobsearch/jobposting/37942769?source=searchresults,,,cleaner,,,,Mon Mar 27 2023 00:00:00 GMT+0200 (Central European Summer Time),Mon Apr 24 2023 11:47:17 GMT+0200 (Central European Summer Time),
644652c7bcef7f0ce65df823,,white,calgary,cleaner,jobsite,dkcleaning10@gmail.com,,DK Cleaning Services Ltd,,https://www.jobbank.gc.ca/jobsearch/jobposting/37438900?source=searchresults,,,cleaner,,,,Sat Jan 14 2023 00:00:00 GMT+0100 (Central European Standard Time),Mon Apr 24 2023 11:47:17 GMT+0200 (Central European Summer Time),
644652c7bcef7f0ce65df822,,white,calgary,cleaner,jobsite,2120417albertaltd@gmail.com,,2120417 ALBERTA LTD.,,https://www.jobbank.gc.ca/jobsearch/jobposting/37924695?source=searchresults,,,cleaner,,,,Fri Mar 24 2023 00:00:00 GMT+0100 (Central European Standard Time),Mon Apr 24 2023 11:47:17 GMT+0200 (Central European Summer Time),
644652c7bcef7f0ce65df821,,white,calgary,cleaner,jobsite,jobs.bluelakecontracting@gmail.com,,Blue Lake Landscaping & Contracting Ltd,http://www.bluelakecontracting.ca/,https://www.jobbank.gc.ca/jobsearch/jobposting/37917538?source=searchresults,,,cleaner,,,,Thu Mar 23 2023 00:00:00 GMT+0100 (Central European Standard Time),Mon Apr 24 2023 11:47:17 GMT+0200 (Central European Summer Time),
644652cfbcef7f0ce65df82c,,white,calgary,cleaner,jobsite,hdhillon312@hotmail.ca,,STEVEN JANITORIAL SERVICES,,https://www.jobbank.gc.ca/jobsearch/jobposting/37618870?source=searchresults,,,cleaner,,,,Fri Feb 10 2023 00:00:00 GMT+0100 (Central European Standard Time),Mon Apr 24 2023 11:47:17 GMT+0200 (Central European Summer Time),
644652cfbcef7f0ce65df82b,,white,calgary,cleaner,,70c2c65e-1c30-46f7-aa64-8c4aa7d33b49,,MBONG HOLDINGS INC,http://www.bridlewoodoasismedicalclinic.com/,https://www.jobbank.gc.ca/jobsearch/jobposting/38101425?source=searchresults,65312,,janitor,,,,Wed Apr 19 2023 00:00:00 GMT+0200 (Central European Summer Time),Mon Apr 24 2023 11:47:17 GMT+0200 (Central European Summer Time),
644652d8bcef7f0ce65df835,,white,calgary,cleaner,jobsite,calgaryexcavatingltd@gmail.com,,CALGARY EXCAVATING AND TRUCKING LTD.,,https://www.jobbank.gc.ca/jobsearch/jobposting/37494442?source=searchresults,,,cleaner,,,,Mon Jan 23 2023 00:00:00 GMT+0100 (Central European Standard Time),Mon Apr 24 2023 11:47:17 GMT+0200 (Central European Summer Time),
644652d8bcef7f0ce65df833,,white,calgary,cleaner,jobsite,thuvan2872002@yahoo.com,,J J Hardwood Floors Ltd,,https://www.jobbank.gc.ca/jobsearch/jobposting/37945222?source=searchresults,,,cleaner,,,,Mon Mar 27 2023 00:00:00 GMT+0200 (Central European Summer Time),Mon Apr 24 2023 11:47:17 GMT+0200 (Central European Summer Time),
644652d8bcef7f0ce65df834,,white,calgary,cleaner,jobsite,southboundbottledepotltd@gmail.com,,SOUTH BOUND BOTTLE DEPOT LTD,,https://www.jobbank.gc.ca/jobsearch/jobposting/37535944?source=searchresults,,,cleaner,,,,Sun Jan 29 2023 00:00:00 GMT+0100 (Central European Standard Time),Mon Apr 24 2023 11:47:17 GMT+0200 (Central European Summer Time),
644652e1bcef7f0ce65df83e,,white,calgary,cleaner,jobsite,info@cleantouchjanitorial.com,,CLEAN TOUCH JANITORIAL,,https://www.jobbank.gc.ca/jobsearch/jobposting/37612276?source=searchresults,,,cleaner,,,,Thu Feb 09 2023 00:00:00 GMT+0100 (Central European Standard Time),Mon Apr 24 2023 11:47:17 GMT+0200 (Central European Summer Time),
644652e1bcef7f0ce65df83d,,white,calgary,cleaner,jobsite,kamaljitkhamba@gmail.com,,CHESTERMERE BOTTLE DEPOT,,https://www.jobbank.gc.ca/jobsearch/jobposting/37892326?source=searchresults,,,cleaner,,,,Mon Mar 20 2023 00:00:00 GMT+0100 (Central European Standard Time),Mon Apr 24 2023 11:47:17 GMT+0200 (Central European Summer Time),
644652e8bcef7f0ce65df849,,white,calgary,cleaner,jobsite,jobsyycap@gmail.com,,Prestige Hospitality Ha Inc,,https://www.jobbank.gc.ca/jobsearch/jobposting/37981040?source=searchresults,,,building caretaker,,,,Sat Apr 01 2023 00:00:00 GMT+0200 (Central European Summer Time),Mon Apr 24 2023 11:47:17 GMT+0200 (Central European Summer Time),
